Date/Time;Environment:Site Outdoor Air Drybulb Temperature [C](Hourly);BUREAU:Zone Operative Temperature [C](Hourly);BUREAU IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly);BUREAU:Zone Heat Index [C](Hourly) 
 10/26  08:00:00;27.583333333333332;28.52508499969218;3432141.421877703;0.0 
 10/26  09:00:00;29.05;28.58616200859157;3527208.7643467453;0.0 
 10/26  10:00:00;31.666666666666668;28.796542343515643;3976618.2500131847;0.0 
 10/26  11:00:00;34.75;29.138276816208727;4814295.5314887045;0.0 
 10/26  12:00:00;36.583333333333336;29.53008434387503;5914245.156526647;0.0 
 10/26  13:00:00;37.23333333333334;29.919667960696035;7125978.619273593;0.0 
 10/26  14:00:00;37.63333333333333;30.288896143225855;8331695.490426019;0.0 
 10/26  15:00:00;38.03333333333333;30.602877914865513;9374015.334358862;0.0 
 10/26  16:00:00;38.083333333333336;30.801780290215504;10046184.323702406;0.0 
 10/26  17:00:00;38.0;30.855371312852625;10218829.563768622;0.0 
 10/26  18:00:00;37.416666666666664;30.760404711040508;9865336.772456428;0.0 
 10/26  19:00:00;35.25;30.54255881701398;9101254.318150153;0.0 
 10/26  20:00:00;33.35833333333334;30.299249594130384;8253095.7246711;0.0 
 10/26  21:00:00;32.25833333333333;30.084399759169614;7512623.168146627;0.0 
 10/26  22:00:00;31.333333333333332;29.895003103296265;104608203.49648911;0.0 
 10/26  23:00:00;31.0;29.72923725260021;122078889.4434222;0.0 
 10/26  24:00:00;30.88333333333334;29.581854416513135;121838549.37678042;0.0 
 10/27  01:00:00;30.741666666666664;29.44717037522275;115780647.36509779;0.0 
 10/27  02:00:00;30.583333333333332;29.317155576515308;100381861.63883744;0.0 
 10/27  03:00:00;30.441666666666666;29.18928998854125;86886636.78875092;0.0 
 10/27  04:00:00;30.166666666666668;29.062107868673234;81672937.45933217;0.0 
 10/27  05:00:00;29.416666666666668;28.92713267127786;67940272.30025;0.0 
 10/27  06:00:00;28.53333333333333;28.79183093679004;5013169.481875574;0.0 
 10/27  07:00:00;27.5;28.659076793004385;3752733.703014509;0.0 
 10/27  08:00:00;27.583333333333332;28.594485387776313;3564691.70800546;0.0 
 10/27  09:00:00;29.05;28.652078136372477;3655951.3573738523;0.0 
 10/27  10:00:00;31.666666666666668;28.862362676971703;4110536.119215659;0.0 
 10/27  11:00:00;35.333333333333336;29.213547696883676;4971623.48038688;0.0 
 10/27  12:00:00;37.35;29.609904021461983;6087737.960397004;0.0 
 10/27  13:00:00;38.06666666666667;29.999337464440867;7304406.441090333;0.0 
 10/27  14:00:00;38.86666666666667;30.37282723130483;8514810.885485662;0.0 
 10/27  15:00:00;39.666666666666664;30.689059013323416;9547425.979258971;0.0 
 10/27  16:00:00;40.0;30.88342876514459;10193727.181333087;0.0 
 10/27  17:00:00;39.416666666666664;30.924285997737;10337073.385926435;0.0 
 10/27  18:00:00;38.416666666666664;30.82301948087976;9976587.622360192;0.0 
 10/27  19:00:00;36.25;30.606653300794903;9220621.213632703;0.0 
 10/27  20:00:00;34.125;30.362086022384926;8374432.542658325;0.0 
 10/27  21:00:00;32.625;30.145111065905496;7631903.327517168;0.0 
 10/27  22:00:00;31.416666666666668;29.95297596470515;101346691.9738057;0.0 
 10/27  23:00:00;30.416666666666668;29.784531801209543;88866973.98523298;0.0 
 10/27  24:00:00;29.53333333333333;29.6267177272625;73315619.86341141;0.0 
 10/28  01:00:00;28.96666666666667;29.477360076596742;68720063.07786874;0.0 
 10/28  02:00:00;28.566666666666666;29.336680816474612;62412361.09669869;0.0 
 10/28  03:00:00;28.166666666666668;29.19640889089005;55716068.12498567;0.0 
 10/28  04:00:00;28.583333333333332;29.07265276344262;62379781.58019304;0.0 
 10/28  05:00:00;28.474999999999998;28.953524127502643;57461289.62583894;0.0 
 10/28  06:00:00;27.633333333333336;28.825524608703773;5688571.972894649;0.0 
 10/28  07:00:00;27.125;28.707253541675787;3888768.8333661193;0.0 
 10/28  08:00:00;27.0;28.63896212347362;3645482.53651798;0.0 
 10/28  09:00:00;28.575;28.700917021259546;3735514.3347415715;0.0 
 10/28  10:00:00;32.208333333333336;28.94176351293426;4235568.733164917;0.0 
 10/28  11:00:00;35.75;29.30047718311219;5112762.76849815;0.0 
 10/28  12:00:00;38.108333333333334;29.690238959603352;6204721.666892229;0.0 
 10/28  13:00:00;39.30833333333333;30.07684976898969;7394974.715415707;0.0 
 10/28  14:00:00;40.06666666666667;30.43875451802832;8566221.099160984;0.0 
 10/28  15:00:00;40.80833333333333;30.740494567395015;9557286.146180954;0.0 
 10/28  16:00:00;41.04166666666667;30.918236006447625;10155926.87634134;0.0 
 10/28  17:00:00;40.416666666666664;30.93496618579867;10226846.289125776;0.0 
 10/28  18:00:00;38.95000000000001;30.788564611565832;193748066.18255466;0.0 
 10/28  19:00:00;36.333333333333336;30.556632285163605;147892101.2251514;0.0 
 10/28  20:00:00;34.24166666666667;30.32849959314464;126204529.62847045;0.0 
 10/28  21:00:00;32.88333333333333;30.129798630521034;117406423.90067543;0.0 
 10/28  22:00:00;31.541666666666668;29.948723721127198;98450025.98233277;0.0 
 10/28  23:00:00;30.416666666666668;29.784347886112627;85450698.65240791;0.0 
 10/28  24:00:00;29.825;29.63444835954921;77395195.14798665;0.0 
 10/29  01:00:00;29.641666666666666;29.491800088773317;84749205.47105959;0.0 
 10/29  02:00:00;29.483333333333334;29.352806663808206;84964874.71684463;0.0 
 10/29  03:00:00;29.34166666666667;29.219387090008315;86241973.15676382;0.0 
 10/29  04:00:00;28.541666666666668;29.081699587317008;63589281.13990459;0.0 
 10/29  05:00:00;28.0;28.940180578298342;49943812.51049826;0.0 
 10/29  06:00:00;28.40833333333333;28.814656943256633;74780495.2462493;0.0 
 10/29  07:00:00;28.291666666666668;28.695898559251514;77187114.52834521;0.0 
 10/29  08:00:00;28.0;28.624513555537572;61815338.87112683;0.0 
 10/29  09:00:00;29.166666666666668;28.680475682434935;93502685.03251761;0.0 
 10/29  10:00:00;31.166666666666668;28.89898463473359;148860238.29301634;0.0 
 10/29  11:00:00;33.166666666666664;29.222319193708046;153662994.26689163;0.0 
 10/29  12:00:00;35.925000000000004;29.604589343871762;196318264.941426;0.0 
 10/29  13:00:00;37.94166666666667;30.004725302945292;236993013.53899032;0.0 
 10/29  14:00:00;39.041666666666664;30.37437979700573;246932630.64488596;0.0 
 10/29  15:00:00;40.141666666666666;30.676022555471377;259343982.3905444;0.0 
 10/29  16:00:00;40.25;30.84198617865464;261391868.28176588;0.0 
 10/29  17:00:00;40.0;30.863955659584935;251089138.63988543;0.0 
 10/29  18:00:00;39.18333333333334;30.736208421931888;232702100.86461002;0.0 
 10/29  19:00:00;36.5;30.499424275043726;179082499.79090708;0.0 
 10/29  20:00:00;33.949999999999996;30.252878645656427;142810893.20224953;0.0 
 10/29  21:00:00;32.15;30.035905792628792;120405625.77201326;0.0 
 10/29  22:00:00;30.583333333333332;29.840185931035194;105960572.21763274;0.0 
 10/29  23:00:00;29.416666666666668;29.66437222250904;95324457.97709987;0.0 
 10/29  24:00:00;28.766666666666666;29.508921525422704;73612118.78060403;0.0 
 10/30  01:00:00;28.308333333333334;29.36512049872864;63444272.21218344;0.0 
 10/30  02:00:00;27.866666666666664;29.227089027204585;52640086.42782208;0.0 
 10/30  03:00:00;27.40833333333333;29.091030266407966;41472988.25054556;0.0 
 10/30  04:00:00;27.083333333333332;28.960029196252965;32986801.574372508;0.0 
 10/30  05:00:00;27.0;28.83983183672754;30009244.481189694;0.0 
 10/30  06:00:00;26.183333333333337;28.71220552474067;5542654.907400624;0.0 
 10/30  07:00:00;25.25;28.576858016108392;3683480.606794803;0.0 
 10/30  08:00:00;26.166666666666668;28.517805766935847;3417095.180301062;0.0 
 10/30  09:00:00;27.816666666666666;28.586998532850586;3506429.5957691413;0.0 
 10/30  10:00:00;29.916666666666668;28.800016037442322;3943180.458968049;0.0 
 10/30  11:00:00;33.916666666666664;29.13597346664874;4733162.514462943;0.0 
 10/30  12:00:00;36.81666666666667;29.51597588091727;5759058.087378198;0.0 
 10/30  13:00:00;37.925000000000004;29.9049173873572;6932441.546989465;0.0 
 10/30  14:00:00;38.824999999999996;30.282015729585776;8138460.585161981;0.0 
 10/30  15:00:00;39.725;30.598665910777044;9170881.443232471;0.0 
 10/30  16:00:00;39.75;30.772294485470237;9766141.170540633;0.0 
 10/30  17:00:00;39.208333333333336;30.788375744250235;9842322.26507252;0.0 
 10/30  18:00:00;38.416666666666664;30.66171636541702;9433637.366484893;0.0 
 10/30  19:00:00;36.25;30.435689462282415;8690436.05443745;0.0 
 10/30  20:00:00;33.891666666666666;30.195445650873754;7892817.376852798;0.0 
 10/30  21:00:00;31.991666666666664;29.97878764090038;7188467.860424038;0.0 
 10/30  22:00:00;30.5;29.78402881546003;84991432.5050275;0.0 
 10/30  23:00:00;29.708333333333332;29.61543720596126;85026725.17541681;0.0 
 10/30  24:00:00;29.208333333333332;29.462353927300455;71378723.62651753;0.0 
 10/31  01:00:00;28.88333333333334;29.315315994992673;66485080.04925429;0.0 
 10/31  02:00:00;28.741666666666664;29.175504452433064;70235496.66209179;0.0 
 10/31  03:00:00;28.583333333333332;29.044579115422795;73516561.70096837;0.0 
 10/31  04:00:00;28.208333333333332;28.914536013867465;68889397.9808023;0.0 
 10/31  05:00:00;27.766666666666666;28.783877387785825;56830429.39020307;0.0 
 10/31  06:00:00;27.425;28.66075327813338;5882641.534038657;0.0 
 10/31  07:00:00;27.474999999999998;28.549472374497622;3662390.346583293;0.0 
 10/31  08:00:00;27.833333333333332;28.49570216504375;3355755.698867762;0.0 
 10/31  09:00:00;29.108333333333334;28.567355737074177;3458982.5270317565;0.0 
 10/31  10:00:00;31.125;28.792077315241595;3924893.079278539;0.0 
 10/31  11:00:00;33.166666666666664;29.11526043588547;4710438.621161599;0.0 
 10/31  12:00:00;35.166666666666664;29.477416263579443;5707780.52814832;0.0 
 10/31  13:00:00;36.75833333333333;29.852516455291404;6833084.930990277;0.0 
 10/31  14:00:00;38.11666666666667;30.212049240278333;7961316.235049063;0.0 
 10/31  15:00:00;39.458333333333336;30.504611516250634;8900369.653331302;0.0 
 10/31  16:00:00;39.416666666666664;30.65026894068669;9398404.311625019;0.0 
 10/31  17:00:00;39.0;30.64430069125861;9391461.379499188;0.0 
 10/31  18:00:00;38.125;30.511167860824518;8947818.568531333;0.0 
 10/31  19:00:00;35.28333333333333;30.28440284695643;8217077.755803959;0.0 
 10/31  20:00:00;33.0;30.054322216199694;7474058.768560938;0.0 
 10/31  21:00:00;31.8;29.861455145342443;6847323.803705104;0.0 
 10/31  22:00:00;30.65833333333333;29.685219767823025;101537676.09096433;0.0 
 10/31  23:00:00;29.733333333333334;29.522222346933507;88365178.38506678;0.0 
 10/31  24:00:00;28.991666666666664;29.368689999809874;68971938.57857396;0.0 
 11/01  01:00:00;28.46666666666667;29.222686380069806;54777604.61949333;0.0 
 11/01  02:00:00;27.95;29.082043092854935;43037930.99241524;0.0 
 11/01  03:00:00;27.349999999999998;28.9418402440064;30916582.889570866;0.0 
 11/01  04:00:00;26.691666666666666;28.80279597653687;18388515.57913353;0.0 
 11/01  05:00:00;26.05;28.667617126347285;6280070.139336107;0.0 
 11/01  06:00:00;25.974999999999998;28.54173994638765;4111029.113604348;0.0 
 11/01  07:00:00;25.458333333333332;28.415941817297256;3286137.785210515;0.0 
 11/01  08:00:00;25.0;28.33693802081818;3099019.323616764;0.0 
 11/01  09:00:00;26.866666666666664;28.39656370810789;3165233.61313383;0.0 
 11/01  10:00:00;29.833333333333332;28.624918383187023;3601553.3531326046;0.0 
 11/01  11:00:00;32.75;28.95115864200996;4357490.84928225;0.0 
 11/01  12:00:00;35.166666666666664;29.316403619019507;5330891.965911286;0.0 
 11/01  13:00:00;36.99166666666667;29.686229079111687;6417011.751519614;0.0 
 11/01  14:00:00;38.75;30.026673759843348;7469207.743270491;0.0 
 11/01  15:00:00;40.491666666666674;30.288615873820998;8293829.238315207;0.0 
 11/01  16:00:00;41.083333333333336;30.43445718907509;8758832.363030402;0.0 
 11/01  17:00:00;40.416666666666664;30.462398501378278;8861273.839358374;0.0 
 11/01  18:00:00;37.083333333333336;30.330397918251048;8504754.171106026;0.0 
 11/01  19:00:00;36.166666666666664;30.12517723166157;7848205.54555754;0.0 
 11/01  20:00:00;35.36666666666667;29.933649497105097;7187806.052196033;0.0 
 11/01  21:00:00;32.50833333333333;29.730719629740957;6564836.818696177;0.0 
 11/01  22:00:00;31.125;29.551077957841972;91763633.24006818;0.0 
 11/01  23:00:00;30.416666666666668;29.396537537110195;87666410.20386694;0.0 
 11/01  24:00:00;29.416666666666668;29.249639184438774;69152570.09142497;0.0 
 11/02  01:00:00;28.59166666666667;29.110884970581242;52873032.92572627;0.0 
 11/02  02:00:00;27.95;28.977076172128125;37891068.0211026;0.0 
 11/02  03:00:00;27.291666666666668;28.842334194569933;26927637.101689223;0.0 
 11/02  04:00:00;26.59166666666667;28.705502526897366;13907645.088628693;0.0 
 11/02  05:00:00;25.950000000000003;28.568337639173848;3527183.043709122;0.0 
 11/02  06:00:00;25.291666666666668;28.442163561335224;3689807.477777121;0.0 
 11/02  07:00:00;25.0;28.32402904658684;3126780.083927918;0.0 
 11/02  08:00:00;25.0;28.25732774876911;2964407.3635200895;0.0 
 11/02  09:00:00;27.391666666666666;28.334263890276265;3053250.7028030464;0.0 
 11/02  10:00:00;31.083333333333332;28.58980225086829;3539838.206487018;0.0 
 11/02  11:00:00;34.541666666666664;28.949399068056902;4375446.913711749;0.0 
 11/02  12:00:00;37.75;29.35790174332389;5463434.649353281;0.0 
 11/02  13:00:00;39.11666666666667;29.766173339282066;6678169.631976331;0.0 
 11/02  14:00:00;39.375;30.142019829122358;7879679.603809514;0.0 
 11/02  15:00:00;39.616666666666674;30.451969748325393;8893514.567047447;0.0 
 11/02  16:00:00;39.291666666666664;30.62765162240176;9489963.123366287;0.0 
 11/02  17:00:00;39.0;30.652312579325912;9575867.080632716;0.0 
 11/02  18:00:00;37.891666666666666;30.5192261673959;9138461.464213299;0.0 
 11/02  19:00:00;36.050000000000004;30.29473184155984;8382965.1269562375;0.0 
 11/02  20:00:00;34.30833333333333;30.070893137370927;7615028.297025105;0.0 
 11/02  21:00:00;32.550000000000004;29.86706525241264;6943024.274440397;0.0 
 11/02  22:00:00;31.333333333333332;29.687711420171507;100976269.78787142;0.0 
 11/02  23:00:00;29.833333333333332;29.52000890576353;86148647.8863842;0.0 
 11/02  24:00:00;28.88333333333334;29.364379133523794;65808436.186118215;0.0 
 11/03  01:00:00;28.741666666666664;29.228597833727463;63494505.12654208;0.0 
 11/03  02:00:00;28.583333333333332;29.10098261849721;60833911.44292899;0.0 
 11/03  03:00:00;28.441666666666666;28.97852750743532;58390659.8449008;0.0 
 11/03  04:00:00;28.166666666666668;28.85871685778965;53466807.32496715;0.0 
 11/03  05:00:00;28.0;28.741846384452902;50277109.161864944;0.0 
 11/03  06:00:00;26.95;28.61679814886178;5222694.234458633;0.0 
 11/03  07:00:00;26.083333333333332;28.49046188642393;3527498.0913966345;0.0 
 11/03  08:00:00;26.583333333333332;28.438107416516686;3276750.703127792;0.0 
 11/03  09:00:00;28.05;28.51279343269933;3378996.129700175;0.0 
 11/03  10:00:00;30.666666666666668;28.743669954209043;3844916.604328232;0.0 
 11/03  11:00:00;33.166666666666664;29.076692397974654;4642332.40206808;0.0 
 11/03  12:00:00;35.166666666666664;29.443147553831164;5646263.579797894;0.0 
 11/03  13:00:00;36.46666666666667;29.823287558054734;6786472.816169374;0.0 
 11/03  14:00:00;37.266666666666666;30.166902503639758;7882426.07440765;0.0 
 11/03  15:00:00;38.06666666666667;30.418234502274633;8703604.034382131;0.0 
 11/03  16:00:00;38.166666666666664;30.534632613517747;9091419.937693728;0.0 
 11/03  17:00:00;36.833333333333336;30.504225501097466;9020441.76109426;0.0 
 11/03  18:00:00;35.416666666666664;30.35543555594874;8555387.167902768;0.0 
 11/03  19:00:00;34.416666666666664;30.161691161756767;7901655.359375903;0.0 
 11/03  20:00:00;32.833333333333336;29.966078797307798;7244218.974108864;0.0 
 11/03  21:00:00;30.833333333333332;29.776281135721472;6647707.039839011;0.0 
 11/03  22:00:00;30.0;29.612119671502025;86675267.59369671;0.0 
 11/03  23:00:00;28.833333333333332;29.460362324212525;71607800.78461115;0.0 
 11/03  24:00:00;28.0;29.31167978145648;56710021.67083511;0.0 
 11/04  01:00:00;27.825;29.182383274700644;51111548.784223855;0.0 
 11/04  02:00:00;27.46666666666667;29.0585770177131;41313703.81219288;0.0 
 11/04  03:00:00;27.125;28.934670363951387;32111323.622802418;0.0 
 11/04  04:00:00;26.825;28.812799817188772;25163760.60977814;0.0 
 11/04  05:00:00;26.46666666666667;28.692133489356237;17181305.631815493;0.0 
 11/04  06:00:00;26.125;28.569783382451458;5195614.390570348;0.0 
 11/04  07:00:00;26.0;28.45428843470394;3482919.9051934844;0.0 
 11/04  08:00:00;26.0;28.397264796491513;3210296.666755637;0.0 
 11/04  09:00:00;27.516666666666666;28.470942059078293;3310015.6104077934;0.0 
 11/04  10:00:00;30.0;28.699819065770367;3776199.784838634;0.0 
 11/04  11:00:00;33.333333333333336;29.042222632369445;4591775.762485095;0.0 
 11/04  12:00:00;35.35;29.420260816786566;5629342.7820051545;0.0 
 11/04  13:00:00;36.475;29.792221786639697;6756487.265760435;0.0 
 11/04  14:00:00;37.975;30.15188359270886;7886545.806379321;0.0 
 11/04  15:00:00;39.475;30.44723253758745;8824683.591381377;0.0 
 11/04  16:00:00;40.041666666666664;30.59250576147061;9305335.20247307;0.0 
 11/04  17:00:00;39.416666666666664;30.56643137476854;9232976.081836622;0.0 
 11/04  18:00:00;37.95000000000001;30.412888530047443;213366968.81593528;0.0 
 11/04  19:00:00;37.083333333333336;30.21621479712573;206359871.620116;0.0 
 11/04  20:00:00;35.13333333333333;30.01223480159958;159985919.80540097;0.0 
 11/04  21:00:00;31.875;29.80009947195582;109126075.97601262;0.0 
 11/04  22:00:00;30.208333333333332;29.614546535547323;86653953.42255305;0.0 
 11/04  23:00:00;31.166666666666668;29.47548440830497;121696192.83914557;0.0 
 11/04  24:00:00;28.675;29.31461704995056;61011394.151742;0.0 
 11/05  01:00:00;26.241666666666664;29.1377987065916;11584940.20925221;0.0 
 11/05  02:00:00;26.141666666666666;28.996835792505205;10126081.594098127;0.0 
 11/05  03:00:00;26.041666666666668;28.86278850634501;7240511.574323961;0.0 
 11/05  04:00:00;26.0;28.734080229403855;5934635.405508461;0.0 
 11/05  05:00:00;26.0;28.610894223868456;5400855.083843316;0.0 
 11/05  06:00:00;24.65833333333333;27.943833754849575;0.0;0.0 
 11/05  07:00:00;23.291666666666668;27.029900506870685;0.0;0.0 
 11/05  08:00:00;23.583333333333332;27.005830177473428;0.0;0.0 
 11/05  09:00:00;26.74166666666666;28.074941298780445;15336472.904648233;0.0 
 11/05  10:00:00;30.625;28.497206345390964;64324173.19153089;0.0 
 11/05  11:00:00;33.75;28.874456874386123;101846333.83317167;0.0 
 11/05  12:00:00;36.34166666666667;29.28386983945549;168558635.6497265;0.0 
 11/05  13:00:00;37.94166666666667;29.697649549157674;219855255.15397125;0.0 
 11/05  14:00:00;38.983333333333334;30.0869921963716;235138714.80582875;0.0 
 11/05  15:00:00;40.041666666666664;30.41557164834222;242822431.44683936;0.0 
 11/05  16:00:00;37.40833333333333;30.565916487208256;180884864.8261335;0.0 
 11/05  17:00:00;32.166666666666664;30.506014517871805;86797243.842227;0.0 
 11/05  18:00:00;33.5;30.36897892648854;103383369.3880933;0.0 
 11/05  19:00:00;34.25;30.182422698654435;114427844.2815134;0.0 
 11/05  20:00:00;32.358333333333334;29.953253243761946;87648519.39552745;0.0 
 11/05  21:00:00;31.2;29.752187413466615;89389815.84928477;0.0 
