time,Niaye,bassin_arachidien,casamance,senegal_oriental,vallee_fleuve_senegal,zone_sylvo_pastoral
1950-02-03 03:00:00,294.22116,291.45157,289.02057,289.91678,,290.26016
1950-02-03 06:00:00,293.4586,289.14252,287.3167,287.46414,,290.38123
1950-02-03 09:00:00,293.2291,290.1881,288.34732,290.45337,,292.15662
1950-02-03 12:00:00,294.57056,298.1425,295.6484,298.2081,,299.34848
1950-02-03 15:00:00,296.81567,302.53378,300.0286,302.62595,,302.6874
1950-02-03 18:00:00,297.68396,302.7476,300.15662,302.7009,,303.8978
1950-02-03 21:00:00,296.4864,296.90195,294.06815,296.28735,,296.2733
1950-02-04 00:00:00,295.13248,293.67352,291.1143,293.1853,,293.17093
1950-02-04 03:00:00,293.89633,291.20572,289.03156,291.2265,,290.3835
1950-02-04 06:00:00,293.19577,288.25015,288.48502,289.09583,,290.89023
1950-02-04 09:00:00,293.12085,290.71805,288.72745,291.3907,,292.58496
1950-02-04 12:00:00,294.4362,298.15924,295.8464,299.24155,,299.95584
1950-02-04 15:00:00,296.64618,302.76953,300.50836,303.63855,,303.4142
1950-02-04 18:00:00,297.4273,303.15497,300.75174,303.59918,,304.4222
1950-02-04 21:00:00,296.31128,297.166,294.24704,297.0005,,297.26215
1950-02-05 00:00:00,294.93405,294.14908,291.31232,293.97668,,294.08115
1950-02-05 03:00:00,293.78473,292.28714,290.4428,292.01392,,291.6777
1950-02-05 06:00:00,293.11353,290.49002,287.54178,290.0182,,289.55933
1950-02-05 09:00:00,293.04773,291.47876,289.58682,292.31082,,293.29315
1950-02-05 12:00:00,295.00223,299.52374,297.0525,299.9389,,300.58408
1950-02-05 15:00:00,297.57193,304.75735,302.62042,304.46948,,304.78052
1950-02-05 18:00:00,298.6524,305.27307,303.02563,303.99002,,305.20682
1950-02-05 21:00:00,296.60013,297.14832,297.0777,297.66425,,297.35483
1950-02-06 00:00:00,295.63583,293.76407,293.73447,295.3034,,293.19443
1950-02-06 03:00:00,294.89844,291.90393,291.81802,292.9715,,291.00375
1950-02-06 06:00:00,294.2359,290.17197,289.14667,291.51135,,290.6057
1950-02-06 09:00:00,294.2028,293.0491,291.1732,292.9651,,292.97183
1950-02-06 12:00:00,295.7907,301.4341,299.42374,299.98737,,300.51657
1950-02-06 15:00:00,298.01422,306.26105,304.4109,304.38568,,304.46085
1950-02-06 18:00:00,298.05292,306.50696,304.65683,304.32214,,305.1343
1950-02-06 21:00:00,297.68265,297.81973,296.54507,297.40656,,299.23434
1950-02-07 00:00:00,296.27493,294.69815,293.12567,294.511,,294.06775
1950-02-07 03:00:00,295.14252,292.42685,291.1396,292.29266,,293.46353
1950-02-07 06:00:00,294.50092,288.6762,289.6619,291.04968,,291.4068
1950-02-07 09:00:00,294.42245,291.44235,291.70813,293.2647,,292.43356
